22151,SELLS,After Hours Cocktail Lounge,1932,20.56,43.43,102.99000000000001
22152,PINKERTON,After Hours Cocktail Lounge,1633,38.48,21.9,83.38
22153,DAO,After Hours Cocktail Lounge,2270,26.23,24.94,106.17
22154,DION,After Hours Cocktail Lounge,1598,46.68,50.94,169.62
22155,MCFARLANE,After Hours Cocktail Lounge,2192,16.88,22.74,59.61999999999999
22156,ATWELL,After Hours Cocktail Lounge,1944,23.34,20.67,143.01
22157,RIDENOUR,After Hours Cocktail Lounge,1850,2.89,26.47,52.36
22158,STURGILL,After Hours Cocktail Lounge,1428,1.8,44.13,124.93
22159,SCHOEN,After Hours Cocktail Lounge,1532,47.23,12.09,101.32
22160,PARTIN,After Hours Cocktail Lounge,1414,37.85,37.37,82.22
22161,NEMETH,JB's Sports Bar and Grill,1878,2.14,45.96,76.1
22162,ALMONTE,JB's Sports Bar and Grill,2092,16.16,12.84,72.0
22163,PAN,JB's Sports Bar and Grill,1533,27.45,36.85,112.30000000000001
22164,RICKARD,JB's Sports Bar and Grill,2255,42.34,31.5,156.84
22165,WENTWORTH,JB's Sports Bar and Grill,1985,5.83,26.63,39.46
22166,SAMMONS,JB's Sports Bar and Grill,1689,8.57,41.42,122.99
22167,SAYRE,JB's Sports Bar and Grill,2134,43.77,19.7,101.47000000000001
22168,SOUTHERLAND,JB's Sports Bar and Grill,1870,48.62,39.85,166.47
22169,AHN,JB's Sports Bar and Grill,2144,38.39,29.56,159.95
22170,PARISI,JB's Sports Bar and Grill,2150,9.81,42.25,107.06
22171,CARRION,Jabber Jaws,1446,50.55,38.88,99.43
22172,TESTA,Jabber Jaws,2088,17.96,20.69,65.65
22173,SHORTER,Jabber Jaws,1565,48.63,3.37,91.0
22174,COVERT,Jabber Jaws,1918,31.75,19.68,75.43
22175,GORHAM,Jabber Jaws,1924,5.45,41.19,108.64
22176,ALCANTARA,Jabber Jaws,1933,27.83,4.98,72.81
22177,BELTON,Jabber Jaws,2032,34.7,32.03,138.73000000000002
22178,BANNISTER,Jabber Jaws,1984,40.69,18.32,118.00999999999999
22179,SHARKEY,Jabber Jaws,1430,46.98,43.1,152.07999999999998
22180,MCCREARY,Jabber Jaws,2075,8.89,8.9,109.79
22181,PANNELL,Washington Grille,1415,30.34,34.4,138.74
22182,KEELING,Washington Grille,1932,49.71,12.82,69.53
22183,SCARBROUGH,Washington Grille,1590,12.95,23.38,45.33
22184,GAINEY,Washington Grille,1706,22.37,33.8,75.17
22185,MILL,Washington Grille,2034,5.38,33.37,80.75
22186,CAMARENA,Washington Grille,1782,48.09,19.45,151.54
22187,HERBST,Washington Grille,2171,9.56,30.47,77.03
22188,ROLLER,Washington Grille,2096,3.46,1.51,68.97
22189,DELLINGER,Washington Grille,1958,3.76,42.99,94.75
22190,WILD,Washington Grille,1839,1.26,38.89,42.15
22191,LOVEJOY,Greg's West End Saloon,1636,7.75,28.15,98.9
22192,MANSON,Greg's West End Saloon,1618,27.46,7.17,66.63
22193,CLEM,Greg's West End Saloon,1580,35.47,8.95,64.42
22194,DUPUIS,Greg's West End Saloon,1974,22.34,41.94,110.28
22195,RESENDEZ,Greg's West End Saloon,1400,9.72,25.58,85.3
22196,BURKHARDT,Greg's West End Saloon,1626,49.23,9.5,66.72999999999999
22197,WILLIFORD,Greg's West End Saloon,2098,24.12,10.14,96.26
22198,MCLENDON,Greg's West End Saloon,2181,17.12,38.61,118.73
22199,MAZZA,Greg's West End Saloon,1511,9.9,40.59,74.49000000000001
22200,MCCAFFREY,Greg's West End Saloon,2286,43.71,6.04,71.75000000000001
22201,LUM,Singh's Bar & Grill,2105,23.96,23.2,94.16000000000001
22202,SETTLE,Singh's Bar & Grill,2192,44.44,46.47,167.91
22203,HEFNER,Singh's Bar & Grill,2272,49.64,31.55,107.19
22204,DUPRE,Singh's Bar & Grill,1813,44.3,18.32,139.62
22205,LOUIE,Singh's Bar & Grill,1800,22.29,28.53,57.82
22206,GUNTHER,Singh's Bar & Grill,1842,29.6,39.13,99.73
22207,WEIMER,Singh's Bar & Grill,1661,32.67,42.39,139.06
22208,TURNBULL,Singh's Bar & Grill,1830,15.96,24.01,115.97000000000001
22209,BRADBURY,Singh's Bar & Grill,1756,19.28,23.07,116.35
22210,MANESS,Singh's Bar & Grill,2021,0.49,42.76,126.25
22211,URENA,The Shanty On 19th,1739,22.72,7.61,73.33
22212,LOR,The Shanty On 19th,1997,35.72,38.94,100.66
22213,SIDES,The Shanty On 19th,2092,47.56,20.73,88.29
22214,WICK,The Shanty On 19th,2109,31.66,2.74,81.39999999999999
22215,GILLEN,The Shanty On 19th,2127,31.65,27.36,100.01
22216,MONACO,The Shanty On 19th,2156,8.53,10.3,57.83
22217,IVES,The Shanty On 19th,1759,35.66,49.31,148.97
22218,BATTAGLIA,The Shanty On 19th,2258,41.1,28.56,133.66
22219,ULMER,The Shanty On 19th,1746,13.22,11.78,95.0
22220,CACERES,The Shanty On 19th,1657,24.48,34.08,149.56
22221,SCHREINER,Volpe's Sports Bar,1748,21.34,19.3,123.64
22222,SPROUSE,Volpe's Sports Bar,1420,5.36,10.49,46.85
22223,SCOGGINS,Volpe's Sports Bar,2287,9.17,27.24,61.41
22224,AHERN,Volpe's Sports Bar,1497,36.04,31.72,92.75999999999999
22225,TRACEY,Volpe's Sports Bar,1975,10.05,49.55,107.6
22226,TERRAZAS,Volpe's Sports Bar,1871,8.74,50.32,142.06
22227,BRACKEN,Volpe's Sports Bar,1755,44.59,1.8,117.39
22228,GURLEY,Volpe's Sports Bar,1676,41.54,22.61,107.14999999999999
22229,ALCARAZ,Volpe's Sports Bar,2117,5.87,7.28,31.150000000000002
22230,MARTINES,Volpe's Sports Bar,1551,32.7,13.45,58.150000000000006
22231,SOLIZ,Sweets Grill & More,1641,38.06,1.1400000000000001,126.2
22232,WEIDNER,Sweets Grill & More,2013,34.82,31.8,158.62
22233,CRISWELL,Sweets Grill & More,1829,8.61,40.01,73.62
22234,WILBANKS,Sweets Grill & More,1763,7.28,27.79,35.07
22235,HENNESSEY,Sweets Grill & More,2027,11.86,11.61,37.47
22236,MENDES,Sweets Grill & More,1824,34.18,21.27,79.45
22237,PEAK,Sweets Grill & More,1957,26.68,3.77,70.45
22238,RUELAS,Sweets Grill & More,1785,40.97,29.92,136.89
22239,CAUDLE,Sweets Grill & More,1413,34.66,48.31,107.97
22240,FUQUA,Sweets Grill & More,1995,19.61,26.35,80.96000000000001
22241,CHISM,Stonewall Lehigh Valley,1589,19.18,10.65,127.83000000000001
22242,JEWETT,Stonewall Lehigh Valley,2277,3.99,37.76,99.75
22243,VOLPE,Stonewall Lehigh Valley,1892,9.39,24.0,44.39
22244,NINO,Stonewall Lehigh Valley,1916,25.26,27.19,98.45
22245,LOGUE,Stonewall Lehigh Valley,1969,45.11,42.24,183.35000000000002
22246,FURR,Stonewall Lehigh Valley,1797,22.16,50.02,97.18
22247,KERSEY,Stonewall Lehigh Valley,2214,17.39,38.41,61.8
22248,MCCULLOCH,Stonewall Lehigh Valley,1433,33.69,18.07,140.76
22249,SHINN,Stonewall Lehigh Valley,1613,42.08,7.66,50.739999999999995
22250,YAN,Stonewall Lehigh Valley,1833,5.87,24.64,80.50999999999999
22251,RAUSCH,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1881,35.59,7.32,103.91
22252,STINNETT,G&E Smoke Shop-Brick & Barrel Cigar Lounge,2121,43.74,1.94,63.68
22253,MOWERY,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1474,22.23,15.34,102.57000000000001
22254,RIVERO,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1455,8.84,14.85,35.69
22255,BERTRAM,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1961,47.42,48.82,175.24
22256,DURAND,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1592,26.16,43.43,111.59
22257,GATEWOOD,G&E Smoke Shop-Brick & Barrel Cigar Lounge,2105,10.36,13.9,124.26
22258,WEED,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1832,40.62,26.79,92.41
22259,TILTON,G&E Smoke Shop-Brick & Barrel Cigar Lounge,2205,6.59,47.09,127.68
22260,MAHAFFEY,G&E Smoke Shop-Brick & Barrel Cigar Lounge,1465,18.84,16.91,41.75
22261,NILES,Lehigh Valley Ale Trail,1849,14.95,16.04,50.99
22262,MCCUE,Lehigh Valley Ale Trail,2029,48.85,15.66,109.50999999999999
22263,VARGO,Lehigh Valley Ale Trail,1589,40.58,31.96,158.54
22264,HOLCOMBE,Lehigh Valley Ale Trail,1763,12.82,14.98,38.8
22265,RALPH,Lehigh Valley Ale Trail,2156,36.66,18.67,136.32999999999998
22266,CASTLEBERRY,Lehigh Valley Ale Trail,1434,4.11,38.88,141.99
22267,SNIPES,Lehigh Valley Ale Trail,1995,39.48,19.66,155.14
22268,NUTTER,Lehigh Valley Ale Trail,1648,46.12,30.57,85.69
22269,VANMETER,Lehigh Valley Ale Trail,1530,7.31,2.33,99.64
22270,WILT,Lehigh Valley Ale Trail,1580,27.09,11.49,51.580000000000005
22271,MENDIOLA,Lumpy Lou's Bar & Grill,2089,27.43,30.19,80.62
22272,BURCHETT,Lumpy Lou's Bar & Grill,1865,34.32,6.33,140.65
22273,ENOS,Lumpy Lou's Bar & Grill,1795,35.13,15.33,91.46
22274,JOBE,Lumpy Lou's Bar & Grill,1676,4.22,33.31,47.53
22275,KIRKWOOD,Lumpy Lou's Bar & Grill,2219,13.82,22.01,99.83
22276,PEDROZA,Lumpy Lou's Bar & Grill,1946,5.77,10.73,108.5
22277,IGLESIAS,Lumpy Lou's Bar & Grill,2070,42.6,18.16,120.75999999999999
22278,LEONG,Lumpy Lou's Bar & Grill,1857,9.38,10.61,77.99
22279,CROMER,Lumpy Lou's Bar & Grill,1723,14.28,13.25,52.53
22280,TRICE,Lumpy Lou's Bar & Grill,1963,26.28,41.58,87.86
22281,MAGNUSON,Bill & Dee's Tavern,1572,42.87,49.21,135.08
22282,EAGLE,Bill & Dee's Tavern,1643,11.83,33.37,143.2
22283,MONTENEGRO,Bill & Dee's Tavern,1473,42.69,1.8199999999999998,119.50999999999999
22284,CATO,Bill & Dee's Tavern,1762,16.54,3.74,45.28
22285,EDMOND,Bill & Dee's Tavern,1986,14.2,18.21,62.410000000000004
22286,TROY,Bill & Dee's Tavern,1958,6.03,47.64,97.67
22287,HENDRICK,Bill & Dee's Tavern,2206,12.26,8.81,27.07
22288,LEBRON,Bill & Dee's Tavern,1805,20.25,42.08,68.33
22289,BUDD,Bill & Dee's Tavern,1609,45.31,15.65,127.96000000000001
22290,LATHROP,Bill & Dee's Tavern,1571,7.5600000000000005,27.94,92.5
22291,APPEL,Red Brick Bar,1830,0.63,47.91,102.53999999999999
22292,KNOWLTON,Red Brick Bar,1473,45.56,41.76,103.32
22293,BIANCHI,Red Brick Bar,2299,27.81,17.77,143.58
22294,CAMARILLO,Red Brick Bar,2058,15.12,49.66,71.78
22295,GINN,Red Brick Bar,1629,7.76,47.33,97.09
22296,PULLEY,Red Brick Bar,1445,49.29,42.28,128.57
22297,GADDY,Red Brick Bar,2053,41.67,6.37,121.04
22298,TRUE,Red Brick Bar,2243,45.68,45.83,124.51
22299,DOMINGO,Red Brick Bar,1509,6.26,43.77,115.03
22300,KINGSLEY,Red Brick Bar,1909,48.14,6.91,72.05
22301,LOFTUS,The Main Street Event Center,1461,47.97,9.99,119.96
22302,DENHAM,The Main Street Event Center,1791,48.5,11.07,88.57
22303,SIFUENTES,The Main Street Event Center,1986,23.99,8.62,125.61
22304,SILER,The Main Street Event Center,1853,32.24,22.91,65.15
22305,HARDISON,The Main Street Event Center,2053,44.46,38.78,97.24000000000001
22306,KWAN,The Main Street Event Center,2054,48.8,48.69,136.49
22307,PENDERGRASS,The Main Street Event Center,1822,30.4,4.24,113.64
22308,FRASIER,The Main Street Event Center,2197,49.24,27.03,139.27
22309,HUTCHENS,The Main Street Event Center,1516,45.39,5.53,105.92
22310,FORT,The Main Street Event Center,1705,43.69,37.97,137.66
22311,MONTIEL,Bison Witches Bar & Deli,1504,7.33,24.11,83.44
22312,FINCHER,Bison Witches Bar & Deli,2233,26.27,44.2,124.47
22313,EGGERS,Bison Witches Bar & Deli,1777,48.5,37.95,139.45
22314,GRIFFIS,Bison Witches Bar & Deli,2163,42.19,10.17,122.36
22315,MOEN,Bison Witches Bar & Deli,1539,6.87,38.22,64.09
22316,HAUCK,Bison Witches Bar & Deli,1821,2.6,44.57,103.17
22317,LISTER,Bison Witches Bar & Deli,1532,4.9399999999999995,37.34,81.28
22318,LUNDBERG,Bison Witches Bar & Deli,1827,27.65,50.83,169.48000000000002
22319,CORNISH,Bison Witches Bar & Deli,1930,37.0,30.3,70.3
22320,TANAKA,Bison Witches Bar & Deli,1750,36.34,14.4,54.74
22321,WHITLOW,Michelangelo's Coffee & Wine Bar,1788,48.01,27.97,112.97999999999999
22322,CHOU,Michelangelo's Coffee & Wine Bar,2084,7.24,37.05,94.28999999999999
22323,GRIEGO,Michelangelo's Coffee & Wine Bar,1719,49.45,22.47,170.92
22324,BALLINGER,Michelangelo's Coffee & Wine Bar,1659,41.14,15.56,119.7
22325,PROSSER,Michelangelo's Coffee & Wine Bar,1895,44.49,28.07,73.56
22326,ROBSON,Michelangelo's Coffee & Wine Bar,1852,26.64,23.07,130.71
22327,ALLMAN,Michelangelo's Coffee & Wine Bar,2208,11.4,42.99,153.39000000000001
22328,ATCHISON,Michelangelo's Coffee & Wine Bar,1944,29.49,12.27,116.75999999999999
22329,FOGARTY,Michelangelo's Coffee & Wine Bar,2070,17.59,4.04,89.63000000000001
22330,CONAWAY,Michelangelo's Coffee & Wine Bar,1760,19.66,44.22,136.88
22331,RIDDICK,Brewhouse,1830,19.67,27.36,84.03
22332,RUPERT,Brewhouse,1426,23.02,26.75,135.76999999999998
22333,KRUG,Brewhouse,2105,18.75,15.44,102.19
22334,PINKSTON,Brewhouse,1427,47.66,14.86,153.51999999999998
22335,COGGINS,Brewhouse,1989,38.74,7.83,87.57000000000001
22336,EARNEST,Brewhouse,1778,36.6,24.38,104.97999999999999
22337,FAIN,Brewhouse,2182,20.4,20.51,69.91
22338,NARVAEZ,Brewhouse,2271,25.19,22.58,78.77
22339,RASH,Brewhouse,2224,33.31,36.64,114.95
22340,OLMSTEAD,Brewhouse,2195,5.87,14.5,84.37
22341,SHERROD,All Nite Disc Jockeys,2044,27.25,11.09,55.34
22342,BEELER,All Nite Disc Jockeys,1696,47.63,16.06,140.69
22343,SPEARMAN,All Nite Disc Jockeys,2221,30.74,13.66,97.39999999999999
22344,POLAND,All Nite Disc Jockeys,1431,28.61,16.49,101.1
22345,ROUSSEAU,All Nite Disc Jockeys,1937,39.42,29.47,124.89
22346,HYLAND,All Nite Disc Jockeys,2001,20.7,10.27,59.97
22347,RHEA,All Nite Disc Jockeys,1518,43.13,2.5300000000000002,57.660000000000004
22348,REDMON,All Nite Disc Jockeys,1732,2.81,21.19,94.0
22349,SON,All Nite Disc Jockeys,2089,42.34,21.17,150.51
22350,WILKE,All Nite Disc Jockeys,1844,27.8,33.3,133.1
22351,PAULINO,The Service Station Restaurant,1535,1.33,9.39,38.72
22352,VALENTI,The Service Station Restaurant,1937,20.86,40.25,144.11
22353,GEYER,The Service Station Restaurant,1654,5.48,19.68,63.160000000000004
22354,BLACKWOOD,The Service Station Restaurant,1911,28.71,31.21,139.92000000000002
22355,LECLAIR,The Service Station Restaurant,1684,0.08,40.44,130.51999999999998
22356,OLGUIN,The Service Station Restaurant,1567,32.99,13.47,126.46000000000001
22357,MAESTAS,The Service Station Restaurant,1893,46.36,13.81,127.17
22358,BUCKINGHAM,The Service Station Restaurant,1699,39.84,18.52,59.36
22359,BLYTHE,The Service Station Restaurant,1840,47.41,24.8,148.21
22360,SAMUELSON,The Service Station Restaurant,1735,15.23,48.38,162.61
22361,BOUNDS,Volare,1503,17.31,4.8,83.11
22362,NAKAMURA,Volare,2090,37.01,21.94,59.95
22363,BATTS,Volare,1832,28.63,10.07,90.69999999999999
22364,GALARZA,Volare,2016,37.9,28.74,122.64
22365,MCVAY,Volare,1593,28.24,8.24,54.48
22366,SISCO,Volare,2071,8.2,44.99,59.19
22367,HYNES,Volare,2259,46.52,49.9,142.42000000000002
22368,MERTZ,Volare,1444,14.66,50.37,151.03
22369,OROSCO,Volare,1838,1.5899999999999999,48.81,107.4
22370,TREMBLAY,Volare,2224,19.64,4.97,61.61
22371,PRENTICE,Kong's Tavern Norman,1771,7.25,32.9,86.15
22372,WILHITE,Kong's Tavern Norman,2048,13.61,3.65,25.259999999999998
22373,ARCHIBALD,Kong's Tavern Norman,1677,27.4,41.46,90.86
22374,SEILER,Kong's Tavern Norman,1763,5.0,27.59,117.59
22375,WOOLDRIDGE,Kong's Tavern Norman,1660,17.87,31.84,110.71000000000001
22376,WINFIELD,Kong's Tavern Norman,1735,35.84,33.54,128.38
22377,ODEN,Kong's Tavern Norman,1534,49.19,1.18,119.37
22378,ZELAYA,Kong's Tavern Norman,1591,31.32,23.22,87.53999999999999
