18039,OSTEEN,Intelligentsia Coffee Pasadena Coffeebar,2000,42.09,6.91,98.0
18040,REAVIS,Intelligentsia Coffee Pasadena Coffeebar,1600,12.79,43.3,116.08999999999999
18041,RODMAN,Dog Haus Biergarten Old Pasadena,1600,46.22,14.71,114.93
18042,BARAHONA,Dog Haus Biergarten Old Pasadena,2125,24.24,36.01,142.25
18043,HINMAN,Dog Haus Biergarten Old Pasadena,2015,50.13,34.99,109.12
18044,KNECHT,Dog Haus Biergarten Old Pasadena,1698,40.25,40.88,107.13
18045,BANCROFT,Dog Haus Biergarten Old Pasadena,1661,7.85,32.46,84.31
18046,DANA,Dog Haus Biergarten Old Pasadena,1475,1.62,4.68,27.3
18047,FARIA,Dog Haus Biergarten Old Pasadena,2230,16.7,24.23,63.93000000000001
18048,HATCHETT,Dog Haus Biergarten Old Pasadena,1964,4.25,17.84,99.09
18049,HAGEMAN,Dog Haus Biergarten Old Pasadena,1625,50.92,40.7,117.62
18050,CASTOR,Dog Haus Biergarten Old Pasadena,1481,6.6899999999999995,38.31,89.0
18051,KLAUS,Florentine's Grill,1670,5.17,32.73,84.9
18052,LAMPKIN,Florentine's Grill,2287,35.95,4.23,88.18
18053,DALESSANDRO,Florentine's Grill,1612,1.4,2.49,38.89
18054,KORN,Florentine's Grill,1656,8.33,31.77,132.1
18055,RIFFLE,Florentine's Grill,1814,4.58,32.76,83.34
18056,SANDIFER,Florentine's Grill,1754,46.35,17.12,111.47
18057,SAVOIE,Florentine's Grill,1466,50.05,12.89,72.94
18058,MCIVER,Florentine's Grill,1711,36.52,6.19,93.71000000000001
18059,MAGILL,Florentine's Grill,2271,50.4,4.48,151.88
18060,DELAFUENTE,Florentine's Grill,2249,4.43,7.17,67.6
18061,WIDENER,JP23,1904,31.46,26.56,66.02
18062,VERMILLION,JP23,1502,23.42,10.13,78.55
18063,DANDREA,JP23,1892,34.41,25.62,106.03
18064,MADER,JP23,2052,43.5,18.01,97.51
18065,WOODMAN,JP23,2018,45.95,49.4,120.35
18066,HOLLOWELL,JP23,1935,49.27,24.44,127.71000000000001
18067,MILAN,JP23,1995,35.06,26.0,129.06
18068,SCHAAF,JP23,1542,7.38,5.61,15.989999999999998
18069,KAO,JP23,1798,17.64,22.34,99.98
18070,NAIL,JP23,2136,3.51,1.11,53.62
18071,BEAMAN,Palapa Grill,1972,15.99,34.92,50.910000000000004
18072,HAWKES,Palapa Grill,1908,28.73,40.54,137.27
18073,MCLANE,Palapa Grill,1615,4.17,6.84,52.010000000000005
18074,MARCHANT,Palapa Grill,1721,41.65,50.02,188.67000000000002
18075,PEABODY,Palapa Grill,2273,4.05,26.22,42.269999999999996
18076,SCANLAN,Palapa Grill,1881,3.21,46.08,149.29
18077,SYED,Palapa Grill,1918,9.99,11.08,62.07
18078,SCHAUER,Palapa Grill,1874,40.12,34.09,137.21
18079,UHL,Palapa Grill,1727,39.46,20.75,111.21000000000001
18080,AZEVEDO,Palapa Grill,2211,46.59,1.96,101.55
18081,WOLCOTT,The Bowery Craft Beer & Pizza,1815,40.84,42.79,85.63
18082,MICK,The Bowery Craft Beer & Pizza,2114,27.1,11.33,110.42999999999999
18083,MELGAR,The Bowery Craft Beer & Pizza,1594,0.34,10.47,102.81
18084,BURGIN,The Bowery Craft Beer & Pizza,1602,32.09,29.27,110.36
18085,PILCHER,The Bowery Craft Beer & Pizza,1676,12.78,48.47,119.25
18086,DAUGHTRY,The Bowery Craft Beer & Pizza,2154,29.75,10.77,52.519999999999996
18087,WEISER,The Bowery Craft Beer & Pizza,1835,24.12,14.49,45.61
18088,BABBITT,The Bowery Craft Beer & Pizza,1956,26.14,11.16,71.3
18089,COTTEN,The Bowery Craft Beer & Pizza,1481,5.5600000000000005,10.58,82.14
18090,PETRY,The Bowery Craft Beer & Pizza,1525,41.98,41.22,183.2
18091,THEISEN,Bourbon Street,1520,37.47,22.64,135.11
18092,EUBANK,Bourbon Street,1678,11.64,47.65,67.28999999999999
18093,FICK,Bourbon Street,1836,1.02,12.5,101.52
18094,TOLSON,Bourbon Street,1425,17.67,33.32,92.99000000000001
18095,JUDKINS,Bourbon Street,2059,31.91,2.54,105.45
18096,CRONK,Bourbon Street,1589,25.38,17.26,57.64
18097,MONTEIRO,Bourbon Street,2137,41.41,36.11,152.51999999999998
18098,WENDEL,Bourbon Street,2214,27.81,48.88,113.69
18099,KISSINGER,Bourbon Street,1954,48.14,17.77,103.91
18100,BANTA,Bourbon Street,2142,11.54,38.17,111.71
18101,SENN,Slidebar Rock n' Roll Kitchen,1424,20.98,0.38,67.36
18102,FIX,Slidebar Rock n' Roll Kitchen,1873,32.44,25.09,113.53
18103,BANNER,Slidebar Rock n' Roll Kitchen,1759,6.89,31.14,81.03
18104,BREHM,Slidebar Rock n' Roll Kitchen,2009,33.71,8.11,97.82000000000001
18105,RITTENHOUSE,Slidebar Rock n' Roll Kitchen,1478,8.03,46.71,67.74000000000001
18106,ELWELL,Slidebar Rock n' Roll Kitchen,1737,48.29,15.23,113.52
18107,HERD,Slidebar Rock n' Roll Kitchen,1585,34.17,25.81,153.98000000000002
18108,ARAIZA,Slidebar Rock n' Roll Kitchen,2137,11.53,35.52,52.050000000000004
18109,HUI,Slidebar Rock n' Roll Kitchen,2275,8.68,46.43,109.11
18110,NOWELL,Slidebar Rock n' Roll Kitchen,1796,47.15,7.23,141.38
18111,BRETT,The Twisted Vine,1423,23.85,9.05,63.900000000000006
18112,HUA,The Twisted Vine,1968,21.08,48.92,166.0
18113,BREEDING,The Twisted Vine,1476,33.46,17.77,123.23
18114,PAWLOWSKI,The Twisted Vine,1638,40.18,36.6,111.78
18115,THOMPKINS,The Twisted Vine,2085,44.96,49.56,133.52
18116,BOCANEGRA,The Twisted Vine,1578,4.33,15.82,22.15
18117,BOSWORTH,The Twisted Vine,1770,12.65,6.6899999999999995,88.34
18118,DUTCHER,The Twisted Vine,1453,4.34,46.22,113.56
18119,BEECHER,The Twisted Vine,1532,15.23,28.59,122.82000000000001
18120,COTTO,The Twisted Vine,1964,41.03,10.8,83.83
18121,CALLENDER,The Continental Room,2200,14.55,50.0,72.55
18122,HAMLETT,The Continental Room,1466,32.96,36.47,99.43
18123,BENFIELD,The Continental Room,1493,6.29,35.47,58.76
18124,BROOKSHIRE,The Continental Room,1778,13.55,21.74,118.28999999999999
18125,CLAUDIO,The Continental Room,1976,32.12,23.13,58.25
18126,REEL,The Continental Room,1878,23.37,25.44,58.81
18127,HELMICK,The Continental Room,1516,15.54,11.52,41.06
18128,RYALS,The Continental Room,1644,45.29,26.96,138.25
18129,WINDER,The Continental Room,1816,0.53,35.35,122.88
18130,ROBIN,The Continental Room,1627,23.09,30.22,94.31
18131,THOM,Hopscotch Craft Beer and Whiskey,2299,11.18,12.9,120.08000000000001
18132,OVERMAN,Hopscotch Craft Beer and Whiskey,1799,45.08,43.61,156.69
18133,FURTADO,Hopscotch Craft Beer and Whiskey,1608,0.0,41.61,105.61
18134,DACOSTA,Hopscotch Craft Beer and Whiskey,1684,9.94,45.53,106.47
18135,DANCY,Hopscotch Craft Beer and Whiskey,1633,38.3,46.29,140.59
18136,PADDOCK,Hopscotch Craft Beer and Whiskey,1769,47.34,40.27,148.61
18137,CARPIO,Hopscotch Craft Beer and Whiskey,1672,13.85,38.69,149.54
18138,MANZANARES,Hopscotch Craft Beer and Whiskey,2269,8.75,49.58,105.33
18139,ZITO,Hopscotch Craft Beer and Whiskey,2270,39.59,47.26,126.85
18140,BECKLEY,Hopscotch Craft Beer and Whiskey,1557,38.39,26.09,108.48
18141,FAVELA,Ziings Bistro & Bar,1656,31.79,23.45,79.24
18142,ADRIAN,Ziings Bistro & Bar,2216,20.91,13.01,88.92
18143,FLORY,Ziings Bistro & Bar,1440,2.71,34.26,104.97
18144,NESTOR,Ziings Bistro & Bar,1997,6.64,29.09,36.73
18145,SPELL,Ziings Bistro & Bar,1731,4.84,17.38,106.22
18146,SPEIGHT,Ziings Bistro & Bar,1586,19.4,9.99,92.39
18147,STRAWN,Ziings Bistro & Bar,1519,19.8,24.45,52.25
18148,BECKNER,Ziings Bistro & Bar,1427,2.99,9.89,18.880000000000003
18149,GAUSE,Ziings Bistro & Bar,2140,14.92,50.45,135.37
18150,BERGLUND,Ziings Bistro & Bar,1969,0.5,38.75,54.25
18151,MINCEY,The Public House by Evans Brewing Co,1427,37.81,23.86,117.67
18152,RUPPERT,The Public House by Evans Brewing Co,2096,0.69,18.94,73.63
18153,SPINELLI,The Public House by Evans Brewing Co,2257,11.29,4.07,99.35999999999999
18154,SUZUKI,The Public House by Evans Brewing Co,1446,43.21,9.08,67.29
18155,MIZELL,The Public House by Evans Brewing Co,2024,48.59,24.55,128.14000000000001
18156,KIRKSEY,The Public House by Evans Brewing Co,1520,5.99,2.43,24.42
18157,BOLDUC,The Public House by Evans Brewing Co,2261,46.87,32.66,130.53
18158,KILMER,The Public House by Evans Brewing Co,1400,8.18,1.04,40.22
18159,KILMER,The Public House by Evans Brewing Co,1942,42.87,22.42,140.29000000000002
18160,SMITH,The Public House by Evans Brewing Co,1484,50.13,11.24,147.37
18161,JOHNSON,Ziing's Nightclub,2002,1.5899999999999999,11.27,85.86
18162,WILLIAMS,Ziing's Nightclub,1562,34.4,42.31,164.71
18163,BROWN,Ziing's Nightclub,1853,0.21,32.46,96.66999999999999
18164,JONES,Ziing's Nightclub,1458,27.85,15.94,142.79
18165,MILLER,Ziing's Nightclub,2054,22.73,21.26,127.99000000000001
18166,DAVIS,Ziing's Nightclub,2175,33.97,5.9,57.87
18167,GARCIA,Ziing's Nightclub,1446,17.41,28.42,95.83
18168,RODRIGUEZ,Ziing's Nightclub,2282,6.95,16.68,73.63
18169,WILSON,Ziing's Nightclub,1775,25.35,44.28,130.63
18170,MARTINEZ,Ziing's Nightclub,2151,44.94,41.48,137.42
18171,ANDERSON,Tyku Wine Bar And Lounge,1848,23.41,9.51,114.92
18172,TAYLOR,Tyku Wine Bar And Lounge,1769,36.22,11.12,70.34
18173,THOMAS,Tyku Wine Bar And Lounge,2236,36.32,44.35,138.67
18174,HERNANDEZ,Tyku Wine Bar And Lounge,1792,10.71,42.11,120.82000000000001
18175,MOORE,Tyku Wine Bar And Lounge,1847,16.65,25.53,63.18
18176,MARTIN,Tyku Wine Bar And Lounge,1655,34.89,30.79,149.68
18177,JACKSON,Tyku Wine Bar And Lounge,1685,14.95,1.71,44.660000000000004
18178,THOMPSON,Tyku Wine Bar And Lounge,1459,36.73,20.95,109.67999999999999
18179,WHITE,Tyku Wine Bar And Lounge,1988,38.48,16.99,61.47
18180,LOPEZ,Tyku Wine Bar And Lounge,1902,9.18,25.59,80.77
18181,LEE,Nora Karaoke & Bar,1949,33.09,28.38,127.47
18182,GONZALEZ,Nora Karaoke & Bar,2040,17.41,21.02,110.42999999999999
18183,HARRIS,Nora Karaoke & Bar,1748,21.42,19.64,93.06
18184,CLARK,Nora Karaoke & Bar,2095,39.96,23.12,142.08
18185,LEWIS,Nora Karaoke & Bar,2040,45.03,40.84,181.87
18186,ROBINSON,Nora Karaoke & Bar,2156,28.63,3.55,71.17999999999999
18187,WALKER,Nora Karaoke & Bar,1752,8.69,48.16,56.849999999999994
18188,PEREZ,Nora Karaoke & Bar,1545,14.33,5.9399999999999995,92.27
18189,HALL,Nora Karaoke & Bar,1554,21.23,16.61,126.84
18190,YOUNG,Nora Karaoke & Bar,1877,47.78,20.5,131.28
18191,ALLEN,Tanks Pub & Grill,1491,33.01,23.35,106.35999999999999
18192,SANCHEZ,Tanks Pub & Grill,2005,40.89,23.43,82.32
18193,WRIGHT,Tanks Pub & Grill,1916,2.29,7.38,97.67
18194,KING,Tanks Pub & Grill,1614,28.51,2.69,107.2
18195,SCOTT,Tanks Pub & Grill,1497,2.65,29.47,34.12
18196,GREEN,Tanks Pub & Grill,2038,23.49,19.91,66.39999999999999
18197,BAKER,Tanks Pub & Grill,1444,10.5,23.91,67.41
18198,ADAMS,Tanks Pub & Grill,1469,33.99,8.8,78.79
18199,NELSON,Tanks Pub & Grill,1623,41.01,33.53,134.54
18200,HILL,Tanks Pub & Grill,2188,1.6800000000000002,42.14,53.82
18201,RAMIREZ,American Legion Post 223,1619,29.77,26.15,90.91999999999999
18202,CAMPBELL,American Legion Post 223,2104,14.53,47.72,136.25
18203,MITCHELL,American Legion Post 223,1574,9.02,0.36,52.379999999999995
18204,ROBERTS,American Legion Post 223,1831,50.04,22.54,93.57999999999998
18205,CARTER,American Legion Post 223,1717,2.29,50.1,55.39
18206,PHILLIPS,American Legion Post 223,1887,38.67,42.71,157.38
18207,EVANS,American Legion Post 223,1804,11.02,18.22,40.239999999999995
18208,TURNER,American Legion Post 223,1942,5.31,17.41,121.72
18209,TORRES,American Legion Post 223,1866,42.81,47.01,148.82
18210,PARKER,American Legion Post 223,2108,40.22,27.46,105.68
18211,COLLINS,Sundown Bar & Grill,1427,37.98,40.03,99.00999999999999
18212,EDWARDS,Sundown Bar & Grill,1559,43.35,27.98,126.33
18213,STEWART,Sundown Bar & Grill,2180,21.5,33.52,78.02000000000001
18214,FLORES,Sundown Bar & Grill,1491,15.65,22.27,114.92
18215,MORRIS,Sundown Bar & Grill,1456,33.12,50.04,96.16
18216,NGUYEN,Sundown Bar & Grill,1521,20.46,50.51,136.97
18217,MURPHY,Sundown Bar & Grill,1426,27.56,8.65,72.21000000000001
18218,RIVERA,Sundown Bar & Grill,1812,18.25,16.92,110.17
18219,COOK,Sundown Bar & Grill,2297,44.33,47.18,112.50999999999999
18220,ROGERS,Sundown Bar & Grill,2158,41.64,15.67,155.30999999999997
18221,MORGAN,One Shot Sports Bar,1805,20.58,23.29,45.87
18222,PETERSON,One Shot Sports Bar,2199,23.06,6.79,56.85
18223,COOPER,One Shot Sports Bar,1971,6.62,14.29,97.91
18224,REED,One Shot Sports Bar,1478,34.6,15.65,96.25
18225,BAILEY,One Shot Sports Bar,1874,4.61,1.5,19.11
18226,BELL,One Shot Sports Bar,2251,15.68,32.82,83.5
18227,GOMEZ,One Shot Sports Bar,2195,28.01,20.31,110.32000000000001
18228,KELLY,One Shot Sports Bar,1951,2.03,31.04,112.07
18229,HOWARD,One Shot Sports Bar,1684,37.35,4.77,58.120000000000005
18230,WARD,One Shot Sports Bar,1975,30.0,10.37,115.37
18231,COX,The Shisha Lounge,1597,44.33,23.77,100.1
18232,DIAZ,The Shisha Lounge,2233,9.49,6.35,43.84
18233,RICHARDSON,The Shisha Lounge,1575,34.94,12.71,125.65
18234,WOOD,The Shisha Lounge,1638,6.6899999999999995,1.76,26.45
18235,WATSON,The Shisha Lounge,1954,15.28,14.13,52.410000000000004
18236,BROOKS,The Shisha Lounge,2244,1.6400000000000001,25.8,106.44
18237,BENNETT,The Shisha Lounge,1987,3.38,35.1,71.48
18238,GRAY,The Shisha Lounge,1551,45.44,14.56,146.0
18239,JAMES,The Shisha Lounge,1649,35.71,39.45,105.16000000000001
18240,REYES,The Shisha Lounge,1536,21.35,41.89,73.24000000000001
18241,CRUZ,Club Celeberties,2103,28.87,12.52,106.39
18242,HUGHES,Club Celeberties,2041,46.35,42.86,175.20999999999998
18243,PRICE,Club Celeberties,1760,15.19,44.38,95.57
18244,MYERS,Club Celeberties,1803,39.02,35.11,126.13000000000001
18245,LONG,Club Celeberties,1883,35.48,44.07,178.54999999999998
18246,FOSTER,Club Celeberties,2196,11.45,29.67,115.12
18247,SANDERS,Club Celeberties,1910,34.43,24.0,101.43
18248,ROSS,Club Celeberties,2228,29.1,16.39,55.49
18249,MORALES,Club Celeberties,1439,30.12,39.05,70.17
18250,POWELL,Club Celeberties,2169,41.66,7.84,148.5
18251,SULLIVAN,Long Distance Movers,1754,47.44,42.79,119.22999999999999
18252,RUSSELL,Long Distance Movers,1720,46.1,14.66,135.76
18253,ORTIZ,Long Distance Movers,2278,17.29,5.48,103.77
18254,JENKINS,Long Distance Movers,2293,41.26,25.6,132.85999999999999
18255,GUTIERREZ,Long Distance Movers,2168,29.66,25.23,104.89
18256,PERRY,Long Distance Movers,1637,47.35,29.19,98.53999999999999
18257,BUTLER,Long Distance Movers,1740,2.4,30.25,74.65
18258,BARNES,Long Distance Movers,1520,47.55,31.73,119.28
18259,FISHER,Long Distance Movers,1851,27.49,25.21,108.69999999999999
18260,HENDERSON,Long Distance Movers,2096,20.14,46.67,154.81
18261,COLEMAN,Jakes Burgers and Beer,1645,30.83,10.12,105.95
18262,SIMMONS,Jakes Burgers and Beer,1460,27.88,35.76,137.64
18263,PATTERSON,Jakes Burgers and Beer,1787,19.66,21.18,130.84
18264,JORDAN,Jakes Burgers and Beer,1725,9.99,9.11,45.1
18265,REYNOLDS,Jakes Burgers and Beer,1533,46.08,5.6899999999999995,80.77
18266,HAMILTON,Jakes Burgers and Beer,2051,38.88,5.7,78.58
18267,GRAHAM,Jakes Burgers and Beer,1751,45.85,41.55,123.39999999999999
18268,KIM,Jakes Burgers and Beer,1861,31.48,3.76,73.24000000000001
18269,GONZALES,Jakes Burgers and Beer,1768,2.62,18.78,24.400000000000002
18270,ALEXANDER,Jakes Burgers and Beer,2213,21.91,39.3,98.21
18271,RAMOS,The Green Gator Frisco,1617,30.71,14.62,68.33
18272,WALLACE,The Green Gator Frisco,1635,39.31,37.1,142.41
18273,GRIFFIN,The Green Gator Frisco,1821,40.21,42.07,110.28
18274,WEST,The Green Gator Frisco,1505,28.19,38.38,95.57
18275,COLE,The Green Gator Frisco,1631,0.01,14.17,94.18
18276,HAYES,The Green Gator Frisco,1872,23.61,27.46,75.07
18277,CHAVEZ,The Green Gator Frisco,1728,19.44,45.31,129.75
18278,GIBSON,The Green Gator Frisco,1450,17.83,11.24,57.07
18279,BRYANT,The Green Gator Frisco,1806,32.88,11.33,104.21
18280,ELLIS,The Green Gator Frisco,2170,33.7,1.48,111.18
18281,STEVENS,The British Lion Pub,1419,10.08,5.72,63.8
18282,MURRAY,The British Lion Pub,1621,50.56,16.63,150.19
18283,FORD,The British Lion Pub,2042,0.27,21.13,55.400000000000006
18284,MARSHALL,The British Lion Pub,1938,16.99,13.75,69.74
18285,OWENS,The British Lion Pub,2008,29.89,39.27,85.16
18286,MCDONALD,The British Lion Pub,2087,44.49,37.96,101.45
18287,HARRISON,The British Lion Pub,1969,27.22,6.34,85.56
18288,RUIZ,The British Lion Pub,2290,38.99,33.45,122.44000000000001
18289,KENNEDY,The British Lion Pub,2075,44.74,46.38,127.12
18290,WELLS,The British Lion Pub,1898,5.98,18.59,104.57000000000001
18291,ALVAREZ,The Vapor Bar,1460,27.78,19.73,78.51
18292,WOODS,The Vapor Bar,2265,19.04,28.98,62.019999999999996
18293,MENDOZA,The Vapor Bar,2298,5.91,49.81,123.72
18294,CASTILLO,The Vapor Bar,1913,25.71,50.0,136.71
18295,OLSON,The Vapor Bar,1765,41.59,12.7,109.29
18296,WEBB,The Vapor Bar,2084,24.38,27.33,66.71
18297,WASHINGTON,The Vapor Bar,1580,49.96,0.56,55.52
18298,TUCKER,The Vapor Bar,1454,23.93,10.4,105.33000000000001
18299,FREEMAN,The Vapor Bar,2230,4.55,26.41,34.96
18300,BURNS,The Vapor Bar,1431,40.08,28.2,127.28
18301,HENRY,Crudo,1628,27.98,29.73,130.71
18302,VASQUEZ,Crudo,2267,5.46,4.6899999999999995,92.14999999999999
18303,SNYDER,Crudo,1602,17.02,2.21,82.22999999999999
18304,SIMPSON,Crudo,2292,40.54,46.55,102.09
18305,CRAWFORD,Crudo,1840,20.61,31.26,120.87
18306,JIMENEZ,Crudo,1679,33.33,30.6,77.93
18307,PORTER,Crudo,2190,20.36,23.06,90.42
18308,MASON,Crudo,1699,16.74,11.91,84.64999999999999
18309,SHAW,Crudo,2190,17.4,1.81,104.21000000000001
18310,GORDON,Crudo,1673,13.47,6.6,75.07
18311,WAGNER,Chili's Grill & Bar,2043,48.95,5.93,56.88
18312,HUNTER,Chili's Grill & Bar,1861,43.07,13.81,110.88
18313,ROMERO,Chili's Grill & Bar,1872,40.04,37.4,162.44
18314,HICKS,Chili's Grill & Bar,1680,8.29,6.51,42.8
18315,DIXON,Chili's Grill & Bar,1626,12.52,39.86,113.38
18316,HUNT,Chili's Grill & Bar,1567,2.55,41.82,107.37
18317,PALMER,Chili's Grill & Bar,1595,13.1,24.81,38.91
18318,ROBERTSON,Chili's Grill & Bar,1762,35.56,8.02,119.58
18319,BLACK,Chili's Grill & Bar,1936,16.47,45.14,69.61
18320,HOLMES,Chili's Grill & Bar,1734,46.45,50.79,197.23999999999998
18321,STONE,Tupy's,2273,32.06,34.25,70.31
18322,MEYER,Tupy's,1961,12.77,16.7,77.47
18323,BOYD,Tupy's,1817,21.92,28.43,55.35
18324,MILLS,Tupy's,1886,18.97,41.01,61.98
18325,WARREN,Tupy's,1558,21.89,13.55,84.44
18326,FOX,Tupy's,2284,10.73,35.71,95.44
18327,ROSE,Tupy's,1899,9.8,17.68,57.48
18328,RICE,Tupy's,2215,35.52,50.51,90.03
18329,MORENO,Tupy's,1886,32.46,32.38,115.84
18330,SCHMIDT,Tupy's,2185,21.88,16.58,132.45999999999998
18331,PATEL,Cristina's Fine Mexican Restaurant,2117,31.64,45.49,147.13
18332,FERGUSON,Cristina's Fine Mexican Restaurant,1929,24.97,23.59,85.56
18333,NICHOLS,Cristina's Fine Mexican Restaurant,1652,41.21,25.34,131.55
18334,HERRERA,Cristina's Fine Mexican Restaurant,2088,8.72,36.5,59.22
18335,MEDINA,Cristina's Fine Mexican Restaurant,1818,27.45,33.72,108.17
18336,RYAN,Cristina's Fine Mexican Restaurant,2227,10.2,40.27,73.47
18337,FERNANDEZ,Cristina's Fine Mexican Restaurant,2119,50.62,3.81,75.43
18338,WEAVER,Cristina's Fine Mexican Restaurant,1436,16.17,20.41,59.58
18339,DANIELS,Cristina's Fine Mexican Restaurant,1865,30.69,39.27,71.96000000000001
18340,STEPHENS,Cristina's Fine Mexican Restaurant,2021,27.87,32.54,111.41
18341,GARDNER,TruFire Kitchen & Bar,2126,34.61,16.67,73.28
18342,PAYNE,TruFire Kitchen & Bar,2072,27.5,28.83,78.33
18343,KELLEY,TruFire Kitchen & Bar,1513,49.24,16.09,97.33000000000001
18344,DUNN,TruFire Kitchen & Bar,2003,26.94,30.16,58.1
18345,PIERCE,TruFire Kitchen & Bar,1839,23.2,21.34,68.54
18346,ARNOLD,TruFire Kitchen & Bar,2094,24.81,11.54,60.35
18347,TRAN,TruFire Kitchen & Bar,1426,49.1,36.36,107.46
18348,SPENCER,TruFire Kitchen & Bar,1536,31.17,13.03,124.2
18349,PETERS,TruFire Kitchen & Bar,2090,13.5,42.33,56.83
18350,HAWKINS,TruFire Kitchen & Bar,1673,25.51,40.56,108.07000000000001
18351,GRANT,Eddie's Napolis,1843,14.51,28.39,116.9
18352,HANSEN,Eddie's Napolis,1494,48.94,13.56,127.5
18353,CASTRO,Eddie's Napolis,1994,34.96,33.66,69.62
18354,HOFFMAN,Eddie's Napolis,2056,19.85,34.9,138.75
18355,HART,Eddie's Napolis,2148,31.24,26.38,130.62
18356,ELLIOTT,Eddie's Napolis,1630,30.8,27.68,99.47999999999999
18357,CUNNINGHAM,Eddie's Napolis,2217,26.82,7.63,77.44999999999999
18358,KNIGHT,Eddie's Napolis,1462,38.01,16.87,64.88
18359,BRADLEY,Eddie's Napolis,1706,50.13,42.54,132.67
18360,CARROLL,Eddie's Napolis,1710,35.17,45.1,115.27000000000001
18361,HUDSON,Golden CORAL,2049,13.33,6.42,107.75
18362,DUNCAN,Golden CORAL,1813,39.92,49.67,114.59
18363,ARMSTRONG,Golden CORAL,1691,20.27,20.31,106.58
18364,BERRY,Golden CORAL,1942,13.38,33.31,46.690000000000005
18365,ANDREWS,Golden CORAL,1567,8.92,25.17,97.09
18366,JOHNSTON,Golden CORAL,1912,12.32,23.71,129.03
18367,RAY,Golden CORAL,2012,41.7,29.5,83.2
18368,LANE,Golden CORAL,1802,44.92,5.59,75.51
18369,RILEY,Golden CORAL,1788,43.63,32.18,172.81
18370,CARPENTER,Golden CORAL,2140,30.97,25.01,104.98
18371,PERKINS,The Vanguard Brewpub & Distillery,2240,40.66,30.99,159.65
18372,AGUILAR,The Vanguard Brewpub & Distillery,1729,32.51,6.88,80.38999999999999
18373,SILVA,The Vanguard Brewpub & Distillery,1786,34.9,27.39,155.29000000000002
18374,RICHARDS,The Vanguard Brewpub & Distillery,1586,17.25,20.99,103.24
18375,WILLIS,The Vanguard Brewpub & Distillery,1703,0.2,17.09,86.29
18376,MATTHEWS,The Vanguard Brewpub & Distillery,1784,9.82,50.68,125.5
18377,CHAPMAN,The Vanguard Brewpub & Distillery,2125,3.87,13.64,44.510000000000005
18378,LAWRENCE,The Vanguard Brewpub & Distillery,1933,10.98,40.14,121.12
18379,GARZA,The Vanguard Brewpub & Distillery,1725,9.69,26.77,58.459999999999994
