38,BAKER,The Wooly Public,2079,14.31,39.87,138.18
39,ADAMS,The Wooly Public,2231,6.76,48.12,101.88
40,NELSON,The Wooly Public,1975,32.22,26.94,103.16
41,HILL,The Beekman Pub,1441,27.8,35.62,65.42
42,RAMIREZ,The Beekman Pub,1838,27.65,48.78,169.43
43,CAMPBELL,The Beekman Pub,2109,19.34,8.1,117.44
44,MITCHELL,The Beekman Pub,2226,5.42,28.02,70.44
45,ROBERTS,The Beekman Pub,1932,26.57,31.39,129.95999999999998
46,CARTER,The Beekman Pub,2005,32.11,30.41,127.52
47,PHILLIPS,The Beekman Pub,2179,2.23,30.96,113.19
48,EVANS,The Beekman Pub,1984,18.7,18.3,134.0
49,TURNER,The Beekman Pub,1735,24.11,34.19,80.3
50,TORRES,The Beekman Pub,2048,25.46,30.5,83.96000000000001
51,PARKER,Maxwell's,1684,42.68,43.64,171.32
52,COLLINS,Maxwell's,1460,39.78,3.74,110.52
53,EDWARDS,Maxwell's,1424,16.05,32.49,92.53999999999999
54,STEWART,Maxwell's,1537,0.92,43.78,70.7
55,FLORES,Maxwell's,1642,34.22,2.93,85.15
56,MORRIS,Maxwell's,1922,23.07,27.3,53.370000000000005
57,NGUYEN,Maxwell's,1862,38.5,6.54,120.04
58,MURPHY,Maxwell's,1605,22.99,49.78,160.76999999999998
59,RIVERA,Maxwell's,1849,6.13,13.27,103.39999999999999
60,COOK,Maxwell's,2037,3.66,15.12,64.78
61,ROGERS,Nassau Bar,1904,9.8,48.7,66.5
62,MORGAN,Nassau Bar,2283,11.73,17.38,30.11
63,PETERSON,Nassau Bar,1427,39.47,3.4699999999999998,69.94
64,COOPER,Nassau Bar,1933,12.1,15.64,37.74
65,REED,Nassau Bar,1458,42.35,12.73,150.07999999999998
66,BAILEY,Nassau Bar,2108,34.78,38.73,77.50999999999999
67,BELL,Nassau Bar,1567,3.68,28.36,121.04
68,GOMEZ,Nassau Bar,1596,38.4,24.38,65.78
69,KELLY,Nassau Bar,1906,22.04,3.75,68.78999999999999
70,HOWARD,Nassau Bar,1640,23.68,38.97,74.65
71,WARD,Barleycorn,2291,35.93,48.3,86.22999999999999
72,COX,Barleycorn,1767,5.91,12.67,73.58
73,DIAZ,Barleycorn,1778,13.21,36.42,124.63000000000001
74,RICHARDSON,Barleycorn,2203,43.36,28.27,89.63
75,WOOD,Barleycorn,1969,8.17,50.61,94.78
76,WATSON,Barleycorn,2025,9.59,33.08,92.67
77,BROOKS,Barleycorn,2248,18.7,39.33,61.03
78,BENNETT,Barleycorn,1787,4.97,17.57,60.54
79,GRAY,Barleycorn,1857,27.75,48.8,151.55
80,JAMES,Barleycorn,1607,2.15,1.94,88.09
81,REYES,Gianfranco Trentarossi,1703,17.03,17.53,42.56
82,CRUZ,Gianfranco Trentarossi,1730,17.49,36.05,86.53999999999999
83,HUGHES,Gianfranco Trentarossi,1445,39.86,33.21,148.07
84,PRICE,Gianfranco Trentarossi,2107,6.6899999999999995,10.72,34.41
85,MYERS,Gianfranco Trentarossi,1971,29.12,29.71,99.83000000000001
86,LONG,Gianfranco Trentarossi,1747,8.55,32.62,115.16999999999999
87,FOSTER,Gianfranco Trentarossi,1874,30.34,10.14,117.48
88,SANDERS,Gianfranco Trentarossi,2248,35.49,38.71,154.20000000000002
89,ROSS,Gianfranco Trentarossi,1714,2.86,14.63,108.49
90,MORALES,Gianfranco Trentarossi,1863,14.8,15.21,44.010000000000005
91,POWELL,Justice Urban Tavern,2285,6.09,39.18,64.27
92,SULLIVAN,Justice Urban Tavern,1696,24.56,3.34,46.900000000000006
93,RUSSELL,Justice Urban Tavern,2111,45.17,26.83,171.0
94,ORTIZ,Justice Urban Tavern,2299,37.39,28.72,111.11
95,JENKINS,Justice Urban Tavern,1652,7.0,50.62,137.62
96,GUTIERREZ,Justice Urban Tavern,2026,25.19,24.95,88.14
97,PERRY,Justice Urban Tavern,2292,9.49,12.16,22.65
98,BUTLER,Justice Urban Tavern,1701,30.57,28.19,147.76
99,BARNES,Justice Urban Tavern,1501,49.03,48.62,180.65
100,FISHER,Justice Urban Tavern,2287,20.59,9.35,93.94
101,HENDERSON,The New Jalisco Bar,1816,41.94,15.83,86.77
102,COLEMAN,The New Jalisco Bar,2116,30.99,20.68,105.66999999999999
103,SIMMONS,The New Jalisco Bar,1506,38.58,9.51,140.08999999999997
104,PATTERSON,The New Jalisco Bar,1757,40.1,25.42,133.51999999999998
105,JORDAN,The New Jalisco Bar,1482,44.25,15.5,93.75
106,REYNOLDS,The New Jalisco Bar,1901,7.31,43.01,129.32
107,HAMILTON,The New Jalisco Bar,1698,34.46,33.35,118.81
108,GRAHAM,The New Jalisco Bar,1859,11.52,11.02,95.53999999999999
109,KIM,The New Jalisco Bar,1457,32.78,30.18,152.96
110,GONZALES,The New Jalisco Bar,2139,32.15,41.44,78.59
111,ALEXANDER,bluewhale,1498,20.18,35.32,113.5
112,RAMOS,bluewhale,2053,5.08,45.71,146.79
113,WALLACE,bluewhale,1935,15.1,34.0,94.1
114,GRIFFIN,bluewhale,1705,22.01,23.63,52.64
115,WEST,bluewhale,1669,1.34,8.61,32.95
116,COLE,bluewhale,1940,36.34,43.28,101.62
117,HAYES,bluewhale,1513,24.39,28.16,67.55
118,CHAVEZ,bluewhale,1731,31.18,6.67,92.85000000000001
119,GIBSON,bluewhale,1986,42.47,48.62,111.09
120,BRYANT,bluewhale,1857,44.74,14.25,102.99000000000001
121,ELLIS,Nirvana Sports Bar & Grill,1539,6.74,2.25,31.990000000000002
122,STEVENS,Nirvana Sports Bar & Grill,2081,39.86,6.19,143.05
123,MURRAY,Nirvana Sports Bar & Grill,2236,37.29,1.8199999999999998,108.10999999999999
124,FORD,Nirvana Sports Bar & Grill,2257,44.48,11.34,88.82
125,MARSHALL,Nirvana Sports Bar & Grill,1485,3.61,46.1,67.71000000000001
126,OWENS,Nirvana Sports Bar & Grill,2151,14.81,44.1,113.91
127,MCDONALD,Nirvana Sports Bar & Grill,1866,27.4,12.01,93.41000000000001
128,HARRISON,Nirvana Sports Bar & Grill,1649,3.56,31.68,78.24000000000001
129,RUIZ,Nirvana Sports Bar & Grill,1788,19.25,30.88,90.13
130,KENNEDY,Nirvana Sports Bar & Grill,1982,17.87,24.63,72.5
131,WELLS,Mitsuru Sushi & Grill,2279,34.81,29.04,122.85
132,ALVAREZ,Mitsuru Sushi & Grill,1481,21.97,48.08,75.05
133,WOODS,Mitsuru Sushi & Grill,1563,28.16,0.03,97.19
134,MENDOZA,Mitsuru Sushi & Grill,1554,38.0,5.48,59.480000000000004
135,CASTILLO,Mitsuru Sushi & Grill,1955,32.29,5.67,42.96
136,OLSON,Mitsuru Sushi & Grill,1938,31.62,46.37,111.99000000000001
137,WEBB,Mitsuru Sushi & Grill,1684,26.11,39.39,103.5
138,WASHINGTON,Mitsuru Sushi & Grill,2037,6.71,49.95,84.66
139,TUCKER,Mitsuru Sushi & Grill,2016,6.82,35.68,43.5
140,FREEMAN,Mitsuru Sushi & Grill,1560,36.25,8.06,93.31
141,BURNS,Tot,2243,34.55,28.32,95.87
142,HENRY,Tot,2237,4.43,3.66,67.09
143,VASQUEZ,Tot,1679,5.74,41.72,137.45999999999998
144,SNYDER,Tot,1553,6.76,23.14,79.9
145,SIMPSON,Tot,1432,4.57,5.72,62.29
146,CRAWFORD,Tot,1779,7.25,33.97,118.22
147,JIMENEZ,Tot,1501,12.76,43.16,141.92000000000002
148,PORTER,Tot,2025,19.83,12.28,52.11
149,MASON,Tot,1619,9.49,14.88,81.36999999999999
150,SHAW,Tot,1859,16.48,44.64,98.12
151,GORDON,Union League Club,1576,11.3,45.01,91.31
152,WAGNER,Union League Club,1941,34.73,13.98,81.71
153,HUNTER,Union League Club,2208,13.14,6.98,118.12
154,ROMERO,Union League Club,1515,37.04,17.88,114.91999999999999
155,HICKS,Union League Club,1847,16.53,19.13,125.66
156,DIXON,Union League Club,1790,15.53,17.8,45.33
157,HUNT,Union League Club,1905,9.77,49.92,128.69
158,PALMER,Union League Club,1464,44.87,23.97,163.84
159,ROBERTSON,Union League Club,2219,26.43,46.78,148.21
160,BLACK,Union League Club,2015,30.01,17.78,106.79
161,HOLMES,The Marq,1619,47.86,50.52,126.38
162,STONE,The Marq,1653,48.83,21.73,117.56
163,MEYER,The Marq,1587,11.24,25.89,82.13
164,BOYD,The Marq,1791,26.21,24.65,74.86
165,MILLS,The Marq,1843,18.14,5.53,48.67
166,WARREN,The Marq,1778,8.34,0.22,45.56
167,FOX,The Marq,1786,18.39,47.22,113.61
168,ROSE,The Marq,2279,14.87,39.8,54.669999999999995
169,RICE,The Marq,1486,22.16,1.6099999999999999,63.769999999999996
170,MORENO,The Marq,1526,36.65,45.79,150.44
171,SCHMIDT,Jack Schwartz Importer,1919,2.26,44.49,94.75
172,PATEL,Jack Schwartz Importer,1983,49.08,19.19,83.27
173,FERGUSON,Jack Schwartz Importer,1575,39.64,45.45,91.09
174,NICHOLS,Jack Schwartz Importer,1676,27.44,1.6099999999999999,116.05
175,HERRERA,Jack Schwartz Importer,1414,37.86,18.2,131.06
176,MEDINA,Jack Schwartz Importer,1988,25.3,8.59,83.89
177,RYAN,Jack Schwartz Importer,1714,42.1,39.61,131.70999999999998
178,FERNANDEZ,Jack Schwartz Importer,1983,35.99,18.41,91.4
179,WEAVER,Jack Schwartz Importer,1469,25.83,11.58,107.41
180,DANIELS,Jack Schwartz Importer,1513,3.55,12.94,107.49
181,STEPHENS,Revival Food Hall,1607,14.53,46.31,65.84
182,GARDNER,Revival Food Hall,2175,38.8,48.94,91.74
183,PAYNE,Revival Food Hall,1820,32.33,42.95,93.28
184,KELLEY,Revival Food Hall,1722,34.56,46.11,102.67
185,DUNN,Revival Food Hall,2126,43.42,9.15,72.57000000000001
186,PIERCE,Revival Food Hall,1433,9.8,25.78,55.58
187,ARNOLD,Revival Food Hall,2103,9.0,41.15,102.15
188,TRAN,Revival Food Hall,1889,19.05,47.64,69.69
189,SPENCER,Revival Food Hall,1531,10.68,17.83,67.50999999999999
190,PETERS,Revival Food Hall,2201,19.54,9.51,93.05
191,HAWKINS,The Bar Below in Chicago,2200,12.11,13.69,76.8
192,GRANT,The Bar Below in Chicago,1871,8.86,36.71,59.57
193,HANSEN,The Bar Below in Chicago,1795,33.42,0.17,130.59
194,CASTRO,The Bar Below in Chicago,2244,44.0,10.92,118.92
195,HOFFMAN,The Bar Below in Chicago,1864,14.11,17.3,88.41
196,HART,The Bar Below in Chicago,2200,23.66,25.37,108.03
197,ELLIOTT,The Bar Below in Chicago,1948,7.88,46.38,79.26
198,CUNNINGHAM,The Bar Below in Chicago,2248,26.96,43.46,121.42000000000002
199,KNIGHT,The Bar Below in Chicago,2144,10.68,14.11,99.79
200,BRADLEY,The Bar Below in Chicago,2098,20.75,40.2,119.95
201,CARROLL,The Blue Fish Bayou Place,1767,32.89,26.82,141.71
202,HUDSON,The Blue Fish Bayou Place,1878,16.18,16.27,83.45
203,DUNCAN,The Blue Fish Bayou Place,1449,46.0,43.56,164.56
204,ARMSTRONG,The Blue Fish Bayou Place,1561,46.87,36.71,101.58000000000001
205,BERRY,The Blue Fish Bayou Place,1913,40.64,40.85,97.49000000000001
206,ANDREWS,The Blue Fish Bayou Place,1779,40.82,15.7,64.52
207,JOHNSTON,The Blue Fish Bayou Place,1862,27.48,10.94,132.42000000000002
208,RAY,The Blue Fish Bayou Place,1487,3.03,10.3,76.33
209,LANE,The Blue Fish Bayou Place,2244,32.72,4.41,44.129999999999995
210,RILEY,The Blue Fish Bayou Place,1467,20.1,29.87,80.97
211,CARPENTER,Shula's Steak House,1668,11.26,49.47,152.73000000000002
212,PERKINS,Shula's Steak House,2256,14.48,5.28,60.760000000000005
213,AGUILAR,Shula's Steak House,2283,22.88,10.02,119.89999999999999
214,SILVA,Shula's Steak House,1697,27.88,4.53,42.41
215,RICHARDS,Shula's Steak House,1745,23.38,43.51,143.89
216,WILLIS,Shula's Steak House,1673,43.62,12.48,90.10000000000001
217,MATTHEWS,Shula's Steak House,1578,48.09,3.17,82.26
218,CHAPMAN,Shula's Steak House,2205,46.28,9.41,64.69
219,LAWRENCE,Shula's Steak House,1825,16.6,11.07,59.67
220,GARZA,Shula's Steak House,1817,25.6,44.25,121.85
221,VARGAS,Russo's New York Pizzeria,1911,47.04,36.88,143.92
222,WATKINS,Russo's New York Pizzeria,1991,37.84,41.85,107.69
223,WHEELER,Russo's New York Pizzeria,2012,22.09,44.02,77.11000000000001
224,LARSON,Russo's New York Pizzeria,1865,32.21,12.46,67.67
225,CARLSON,Russo's New York Pizzeria,1599,26.45,42.19,168.64
226,HARPER,Russo's New York Pizzeria,1514,47.81,40.11,164.92000000000002
227,GEORGE,Russo's New York Pizzeria,1669,2.75,33.34,111.09
228,GREENE,Russo's New York Pizzeria,1629,5.58,47.46,138.04
229,BURKE,Russo's New York Pizzeria,1522,4.36,3.31,88.67
230,GUZMAN,Russo's New York Pizzeria,1989,33.54,48.34,153.88
231,MORRISON,Maggie Rita's,1661,27.71,42.09,119.80000000000001
232,MUNOZ,Maggie Rita's,1789,44.07,29.55,138.62
233,JACOBS,Maggie Rita's,1438,35.87,32.76,85.63
234,OBRIEN,Maggie Rita's,1902,37.23,32.9,87.13
235,LAWSON,Maggie Rita's,2177,24.49,39.33,83.82
236,FRANKLIN,Maggie Rita's,2144,8.95,46.78,104.73
237,LYNCH,Maggie Rita's,2019,48.43,42.22,93.65
238,BISHOP,Maggie Rita's,1515,30.78,5.33,80.11
239,CARR,Maggie Rita's,1783,10.22,3.33,26.549999999999997
240,SALAZAR,Maggie Rita's,1655,37.62,8.67,141.29
241,AUSTIN,Main Kitchen,1520,5.7,27.33,132.03
242,MENDEZ,Main Kitchen,2036,26.53,24.58,76.11
243,GILBERT,Main Kitchen,1990,35.96,10.5,129.46
244,JENSEN,Main Kitchen,1563,8.12,25.32,83.44
245,WILLIAMSON,Main Kitchen,1835,50.29,31.3,144.59
246,MONTGOMERY,Main Kitchen,1668,22.67,1.29,95.96000000000001
247,HARVEY,Main Kitchen,1974,44.63,29.2,168.82999999999998
248,OLIVER,Main Kitchen,2216,15.49,22.9,117.38999999999999
249,HOWELL,Main Kitchen,1600,19.65,25.35,67.0
250,DEAN,Main Kitchen,1796,31.38,28.63,93.00999999999999
251,HANSON,Swallow's Nest,1402,30.58,8.55,56.129999999999995
252,WEBER,Swallow's Nest,1815,13.62,26.59,133.21
253,GARRETT,Swallow's Nest,2186,44.58,16.63,154.20999999999998
254,SIMS,Swallow's Nest,1791,5.74,15.87,55.61
255,BURTON,Swallow's Nest,1539,18.49,43.46,146.95
256,FULLER,Swallow's Nest,1558,46.16,49.75,99.91
257,SOTO,Swallow's Nest,2247,4.82,14.16,64.98
258,MCCOY,Swallow's Nest,1645,42.21,17.84,130.05
259,WELCH,Swallow's Nest,2126,48.87,22.02,153.89000000000001
260,CHEN,Swallow's Nest,1410,32.45,50.45,88.9
261,SCHULTZ,Cellar 7 Wine & Bar Bites,2059,31.78,17.73,115.51
262,WALTERS,Cellar 7 Wine & Bar Bites,1583,10.28,19.14,104.42
263,REID,Cellar 7 Wine & Bar Bites,1802,31.74,35.0,78.74
264,FIELDS,Cellar 7 Wine & Bar Bites,2286,20.05,48.84,148.89
265,WALSH,Cellar 7 Wine & Bar Bites,1539,15.01,50.77,98.78
266,LITTLE,Cellar 7 Wine & Bar Bites,1791,6.75,16.59,55.34
267,FOWLER,Cellar 7 Wine & Bar Bites,1906,0.15,7.26,88.41000000000001
268,BOWMAN,Cellar 7 Wine & Bar Bites,1913,50.21,43.2,187.41000000000003
269,DAVIDSON,Cellar 7 Wine & Bar Bites,2266,12.47,22.89,97.36
270,MAY,Cellar 7 Wine & Bar Bites,1555,7.36,29.58,71.94
271,DAY,Sambuca,1616,12.73,12.82,46.550000000000004
272,SCHNEIDER,Sambuca,1600,2.26,9.39,95.65
273,NEWMAN,Sambuca,1771,47.81,18.43,100.24000000000001
274,BREWER,Sambuca,1604,30.77,10.13,99.89999999999999
275,LUCAS,Sambuca,2016,26.66,39.28,103.94
276,HOLLAND,Sambuca,2257,31.25,0.74,62.99
277,WONG,Sambuca,2056,9.03,27.16,114.19
278,BANKS,Sambuca,2280,25.67,14.22,134.89000000000001
279,SANTOS,Sambuca,2186,21.56,12.85,131.41
280,CURTIS,Sambuca,1564,6.86,36.17,87.03
281,PEARSON,Rothman Cabin,2194,48.11,16.78,152.89000000000001
282,DELGADO,Rothman Cabin,1919,39.59,6.17,124.76
283,VALDEZ,Rothman Cabin,1408,17.05,35.04,77.09
284,PENA,Rothman Cabin,1588,4.08,34.24,42.32
285,RIOS,Rothman Cabin,1543,37.23,25.53,145.76
286,DOUGLAS,Rothman Cabin,1544,48.83,46.98,163.81
287,SANDOVAL,Rothman Cabin,2284,4.51,24.65,124.16
288,BARRETT,Rothman Cabin,1992,5.75,5.77,77.52
289,HOPKINS,Rothman Cabin,2235,47.48,26.05,105.52999999999999
290,KELLER,Rothman Cabin,2176,45.0,16.77,65.77
291,GUERRERO,Giovani's Bar & Grill,2007,7.32,12.7,91.02
292,STANLEY,Giovani's Bar & Grill,2289,38.06,39.83,81.89
293,BATES,Giovani's Bar & Grill,1910,20.75,41.42,83.17
294,ALVARADO,Giovani's Bar & Grill,2134,31.37,23.43,102.80000000000001
295,BECK,Giovani's Bar & Grill,2108,24.44,39.54,116.97999999999999
296,ORTEGA,Giovani's Bar & Grill,1738,16.3,13.8,117.1
297,WADE,Giovani's Bar & Grill,1720,41.32,9.76,52.08
298,ESTRADA,Giovani's Bar & Grill,1502,19.31,16.46,101.77000000000001
299,CONTRERAS,Giovani's Bar & Grill,2244,46.17,1.17,94.34
300,BARNETT,Giovani's Bar & Grill,2102,3.55,44.24,116.78999999999999
301,CALDWELL,R2L Restaurant,1857,1.9100000000000001,46.53,143.44
302,SANTIAGO,R2L Restaurant,2243,38.18,8.43,96.61000000000001
303,LAMBERT,R2L Restaurant,1654,49.95,18.18,113.13
304,POWERS,R2L Restaurant,2270,4.96,8.33,113.28999999999999
305,CHAMBERS,R2L Restaurant,1656,37.61,16.54,118.15
306,NUNEZ,R2L Restaurant,1907,50.54,1.08,149.62
307,CRAIG,R2L Restaurant,2073,50.54,49.49,163.03
308,LEONARD,R2L Restaurant,2039,41.5,47.0,167.5
309,LOWE,R2L Restaurant,1773,36.44,38.92,138.36
310,RHODES,R2L Restaurant,1562,44.25,5.66,92.91
311,BYRD,Tir na nOg Irish Bar & Grill,1879,23.88,1.49,26.369999999999997
312,GREGORY,Tir na nOg Irish Bar & Grill,1956,19.57,0.92,35.49
313,SHELTON,Tir na nOg Irish Bar & Grill,1917,46.67,8.39,69.06
314,FRAZIER,Tir na nOg Irish Bar & Grill,1987,39.61,27.07,117.68
315,BECKER,Tir na nOg Irish Bar & Grill,1867,35.4,24.44,97.84
316,MALDONADO,Tir na nOg Irish Bar & Grill,2029,35.1,34.01,109.10999999999999
317,FLEMING,Tir na nOg Irish Bar & Grill,1523,34.96,35.55,140.51
318,VEGA,Tir na nOg Irish Bar & Grill,2234,43.08,14.9,62.98
319,SUTTON,Tir na nOg Irish Bar & Grill,2041,0.99,0.1,50.09
320,COHEN,Tir na nOg Irish Bar & Grill,1567,27.68,20.09,71.77
321,JENNINGS,Parkside Beef & Ale,1808,4.5600000000000005,29.48,54.040000000000006
322,PARKS,Parkside Beef & Ale,2195,44.96,22.34,103.30000000000001
323,MCDANIEL,Parkside Beef & Ale,1897,7.19,24.11,33.3
324,WATTS,Parkside Beef & Ale,1728,46.21,34.76,96.97
325,BARKER,Parkside Beef & Ale,1474,12.99,9.12,78.11
326,NORRIS,Parkside Beef & Ale,2254,23.68,22.12,80.8
327,VAUGHN,Parkside Beef & Ale,1464,30.74,0.74,88.47999999999999
328,VAZQUEZ,Parkside Beef & Ale,1874,22.74,46.49,136.23
329,HOLT,Parkside Beef & Ale,1414,15.26,13.17,29.43
330,SCHWARTZ,Parkside Beef & Ale,2181,8.25,30.95,92.2
331,STEELE,Chris' Jazz Cafe,1403,33.65,11.87,78.52000000000001
332,BENSON,Chris' Jazz Cafe,1846,4.28,12.59,79.87
333,NEAL,Chris' Jazz Cafe,1916,22.72,44.95,79.67
334,DOMINGUEZ,Chris' Jazz Cafe,2019,27.53,37.73,78.25999999999999
335,HORTON,Chris' Jazz Cafe,1720,12.79,8.2,55.989999999999995
336,TERRY,Chris' Jazz Cafe,1523,35.39,27.92,131.31
337,WOLFE,Chris' Jazz Cafe,1961,18.57,11.07,66.64
338,HALE,Chris' Jazz Cafe,1440,50.6,45.61,161.20999999999998
339,LYONS,Chris' Jazz Cafe,1801,39.16,30.74,84.89999999999999
340,GRAVES,Chris' Jazz Cafe,2293,21.82,46.13,157.95
341,HAYNES,Rumor,1596,26.29,12.65,51.94
342,MILES,Rumor,2051,20.05,15.28,79.33
343,PARK,Rumor,1805,23.46,19.13,53.59
344,WARNER,Rumor,1995,6.05,2.9,33.95
345,PADILLA,Rumor,1527,29.72,10.73,45.45
346,BUSH,Rumor,1453,45.65,11.55,63.2
347,THORNTON,Rumor,2274,37.69,39.46,161.15
348,MCCARTHY,Rumor,2068,48.76,3.7,57.46
349,MANN,Rumor,1833,1.17,30.76,39.93
350,ZIMMERMAN,Rumor,2289,39.59,29.79,129.38
351,ERICKSON,1500 Lounge,1876,27.1,12.59,88.69
352,FLETCHER,1500 Lounge,1707,49.14,29.81,137.95
353,MCKINNEY,1500 Lounge,2181,34.6,3.26,82.86
354,PAGE,1500 Lounge,2134,21.19,14.56,96.75
355,DAWSON,1500 Lounge,2126,27.64,12.82,79.46000000000001
356,JOSEPH,1500 Lounge,1503,44.66,33.32,86.97999999999999
357,MARQUEZ,1500 Lounge,2188,12.57,22.9,131.47
358,REEVES,1500 Lounge,1459,14.46,19.38,73.84
359,KLEIN,1500 Lounge,1509,16.65,12.9,86.55000000000001
360,ESPINOZA,1500 Lounge,2076,6.87,20.17,49.040000000000006
361,BALDWIN,Ladder 15,2058,23.55,41.8,144.35
362,MORAN,Ladder 15,1574,2.32,46.15,102.47
363,LOVE,Ladder 15,1780,31.98,25.81,118.79
364,ROBBINS,Ladder 15,1730,42.83,35.76,87.59
365,HIGGINS,Ladder 15,1870,32.81,44.66,165.47
366,BALL,Ladder 15,1545,5.97,21.3,65.27
367,CORTEZ,Ladder 15,1813,11.55,40.12,81.66999999999999
368,LE,Ladder 15,1764,32.4,20.18,125.58000000000001
369,GRIFFITH,Ladder 15,1976,2.49,20.53,90.02
370,BOWEN,Ladder 15,2144,3.95,46.21,138.16
371,SHARP,Gypsy Bar,1663,23.03,3.54,64.57000000000001
372,CUMMINGS,Gypsy Bar,1807,11.71,35.11,70.82
373,RAMSEY,Gypsy Bar,1416,8.35,21.76,105.11
374,HARDY,Gypsy Bar,1651,49.6,33.97,94.57
375,SWANSON,Gypsy Bar,1541,50.72,39.4,111.12
376,BARBER,Gypsy Bar,1689,31.53,31.58,149.11
377,ACOSTA,Gypsy Bar,1719,4.04,26.77,128.81
378,LUNA,Gypsy Bar,2159,17.94,48.68,70.62
379,CHANDLER,Gypsy Bar,1495,27.38,49.71,157.09
380,BLAIR,Gypsy Bar,1414,22.19,39.33,75.52
381,DANIEL,Chico Malo,1887,34.65,12.36,93.01
382,CROSS,Chico Malo,1608,13.49,20.59,60.08
383,SIMON,Chico Malo,2272,18.55,26.76,49.31
384,DENNIS,Chico Malo,2195,22.9,24.49,122.39
385,OCONNOR,Chico Malo,1678,21.69,40.1,77.78999999999999
386,QUINN,Chico Malo,1536,10.47,47.26,57.73
387,GROSS,Chico Malo,1444,23.05,3.4699999999999998,80.52
388,NAVARRO,Chico Malo,1467,12.76,33.04,61.8
389,MOSS,Chico Malo,1863,50.82,15.44,96.25999999999999
390,FITZGERALD,Chico Malo,1891,26.1,15.79,134.89
391,DOYLE,Copper Blues Rock Pub & Kitchen,1737,25.01,27.71,127.72
392,MCLAUGHLIN,Copper Blues Rock Pub & Kitchen,1435,18.22,4.64,30.86
393,ROJAS,Copper Blues Rock Pub & Kitchen,1602,34.15,47.18,97.33
394,RODGERS,Copper Blues Rock Pub & Kitchen,2274,38.74,0.68,49.42
395,STEVENSON,Copper Blues Rock Pub & Kitchen,1725,14.48,6.72,109.2
396,SINGH,Copper Blues Rock Pub & Kitchen,2117,8.66,7.16,115.82
397,YANG,Copper Blues Rock Pub & Kitchen,1888,10.99,2.1,37.09
398,FIGUEROA,Copper Blues Rock Pub & Kitchen,2038,42.12,25.3,162.42000000000002
399,HARMON,Copper Blues Rock Pub & Kitchen,1484,18.1,30.69,120.78999999999999
400,NEWTON,Copper Blues Rock Pub & Kitchen,1771,13.13,40.03,128.16
401,PAUL,Hanny's,1504,45.19,46.15,188.34
402,MANNING,Hanny's,1862,25.76,2.06,75.82000000000001
403,GARNER,Hanny's,1963,39.1,36.38,106.47999999999999
404,MCGEE,Hanny's,2057,14.7,32.91,78.61
405,REESE,Hanny's,1742,36.69,24.82,88.50999999999999
406,FRANCIS,Hanny's,1984,19.22,3.06,36.28
407,BURGESS,Hanny's,2264,39.67,12.14,141.81
408,ADKINS,Hanny's,1554,13.66,22.02,123.67999999999999
409,GOODMAN,Hanny's,2003,4.62,36.79,66.41
410,CURRY,Hanny's,1560,44.39,26.2,157.58999999999997
411,BRADY,Melindas Alley,1962,16.61,28.12,105.73
